Exchange Date,Open,OpenEURUSD,OpenUSDCHF,OpenUSDJPY,OpenNZDCAD
23-Mar-16,1.4205,1.1217,0.9723,112.36,0.8808
22-Mar-16,1.4366,1.1242,0.9694,111.94,0.8856
21-Mar-16,1.4479,1.1268,0.9694,111.43,0.883
18-Mar-16,1.4479,1.1316,0.9674,111.38,0.8881
17-Mar-16,1.4257,1.1222,0.9766,112.53,0.8802
16-Mar-16,1.4147,1.1107,0.9865,113.14,0.8812
15-Mar-16,1.4299,1.1099,0.9867,113.81,0.8844
14-Mar-16,1.4382,1.1149,0.9816,113.82,0.8895
11-Mar-16,1.4278,1.1174,0.9845,113.18,0.8878
10-Mar-16,1.4215,1.0997,0.9967,113.34,0.8803
9-Mar-16,1.4214,1.101,0.9953,112.62,0.9037
8-Mar-16,1.4264,1.1012,0.9947,113.45,0.9028
7-Mar-16,1.4231,1.1006,0.9931,113.78,0.9063
4-Mar-16,1.4176,1.0955,0.9915,113.68,0.9001
3-Mar-16,1.4076,1.0865,0.9966,113.48,0.8949
2-Mar-16,1.3946,1.0866,0.9972,114,0.8884
1-Mar-16,1.3916,1.087,0.9982,112.67,0.892
29-Feb-16,1.3868,1.093,0.996,113.84,0.895
26-Feb-16,1.396,1.1017,0.9901,112.98,0.9089
25-Feb-16,1.3923,1.1011,0.9883,112.17,0.912
24-Feb-16,1.4021,1.1017,0.9907,112.09,0.9153
23-Feb-16,1.4148,1.1027,0.9998,112.88,0.918
22-Feb-16,1.4308,1.1125,0.9894,112.61,0.9119
19-Feb-16,1.433,1.1105,0.9928,113.23,0.9114
18-Feb-16,1.4294,1.1126,0.9919,114.09,0.9058
17-Feb-16,1.4301,1.1142,0.9882,114.06,0.9116
16-Feb-16,1.4435,1.1152,0.9867,114.57,0.9193
15-Feb-16,1.4499,1.1249,0.976,113.2,0.9178
12-Feb-16,1.4476,1.1325,0.9724,112.4,0.9356
11-Feb-16,1.452,1.1289,0.9735,113.31,0.9306
10-Feb-16,1.4466,1.1291,0.9727,115.12,0.9197
9-Feb-16,1.4428,1.1195,0.9872,115.84,0.9224
8-Feb-16,1.45,1.1156,0.9909,116.88,0.9208
5-Feb-16,1.4588,1.1206,0.9931,116.77,0.9241
4-Feb-16,1.46,1.1102,1.0037,117.88,0.9182
3-Feb-16,1.4409,1.0916,1.0182,119.94,0.9152
2-Feb-16,1.4432,1.0888,1.0192,120.98,0.9128
1-Feb-16,1.4239,1.0831,1.0221,121.1,0.905
29-Jan-16,1.436,1.0936,1.0132,118.8,0.9085
28-Jan-16,1.4231,1.0889,1.0145,118.67,0.906
27-Jan-16,1.4348,1.0869,1.0164,118.41,0.9171
26-Jan-16,1.4247,1.0847,1.0127,118.29,0.9217
25-Jan-16,1.4268,1.0797,1.015,118.5,0.9166
22-Jan-16,1.4219,1.0871,1.007,117.7,0.9306
21-Jan-16,1.4188,1.0891,1.0041,116.92,0.9322
20-Jan-16,1.4153,1.0908,1.0037,117.61,0.934
19-Jan-16,1.424,1.0889,1.0048,117.31,0.9383
18-Jan-16,1.4259,1.0916,1.0018,116.88,0.9393
15-Jan-16,1.4412,1.0863,1.0047,118.02,0.9295
14-Jan-16,1.4403,1.0878,1.0056,117.66,0.9335
13-Jan-16,1.4443,1.0854,1.0026,117.64,0.9311
12-Jan-16,1.4538,1.0856,1.0013,117.73,0.9314
11-Jan-16,1.452,1.0922,0.9943,117.43,0.9272
8-Jan-16,1.4614,1.0931,0.993,117.66,0.935
7-Jan-16,1.4628,1.0778,1.007,118.46,0.9336
6-Jan-16,1.4674,1.0746,1.0081,119.05,0.9375
5-Jan-16,1.4711,1.0829,1.0021,119.41,0.9414
4-Jan-16,1.4746,1.0856,0.9997,120.27,0.9451
1-Jan-16,1.4734,1.086,1.0009,120.27,0.9445
31-Dec-15,1.4812,1.0932,0.9884,120.49,0.9484
30-Dec-15,1.4811,1.0917,0.9927,120.46,0.95
29-Dec-15,1.4876,1.0967,0.9881,120.38,0.9513
28-Dec-15,1.4909,1.0962,0.9873,120.22,0.9436
25-Dec-15,1.4914,1.0969,0.9863,120.46,0.9445
24-Dec-15,1.4869,1.0909,0.9901,120.9,0.9398
23-Dec-15,1.4827,1.0954,0.9866,121.06,0.9464
22-Dec-15,1.488,1.0913,0.9917,121.16,0.9431
21-Dec-15,1.4896,1.0861,0.9921,121.21,0.9386
18-Dec-15,1.49,1.0825,0.9959,122.55,0.9332
17-Dec-15,1.4999,1.0914,0.9892,122.19,0.9357
16-Dec-15,1.5033,1.0931,0.9909,121.65,0.9287
15-Dec-15,1.5141,1.0991,0.9848,121.02,0.9279
14-Dec-15,1.5215,1.0983,0.9822,120.96,0.9222
11-Dec-15,1.5159,1.094,0.9874,121.58,0.9199
10-Dec-15,1.5174,1.1026,0.983,121.45,0.912
9-Dec-15,1.5007,1.0888,0.9918,122.92,0.9022
8-Dec-15,1.5054,1.0835,0.9997,123.36,0.8959
7-Dec-15,1.5097,1.0858,0.9972,123.2,0.8996
4-Dec-15,1.5143,1.0937,0.9928,122.57,0.8922
3-Dec-15,1.4949,1.0613,1.0186,123.24,0.8853
2-Dec-15,1.5079,1.0629,1.0257,122.87,0.8906
1-Dec-15,1.5054,1.0566,1.0289,123.08,0.8792
30-Nov-15,1.5036,1.0589,1.0296,122.79,0.8716
27-Nov-15,1.51,1.0607,1.0235,122.6,0.873
26-Nov-15,1.5128,1.0626,1.0212,122.68,0.8734
25-Nov-15,1.5076,1.0641,1.0163,122.51,0.8719
24-Nov-15,1.5122,1.0633,1.018,122.83,0.8703
23-Nov-15,1.5186,1.0645,1.0177,122.77,0.8746
20-Nov-15,1.5289,1.0733,1.0125,122.85,0.8714
19-Nov-15,1.5235,1.0655,1.0194,123.62,0.859
18-Nov-15,1.5209,1.0639,1.0141,123.43,0.8612
17-Nov-15,1.5199,1.0687,1.0091,123.17,0.8645
16-Nov-15,1.5235,1.0749,1.0051,122.32,0.869
13-Nov-15,1.5231,1.0813,0.9995,122.59,0.869
12-Nov-15,1.5207,1.0743,1.0044,122.85,0.8691
11-Nov-15,1.5116,1.0723,1.0061,123.16,0.8663
10-Nov-15,1.5112,1.0751,1.0032,123.17,0.8676
9-Nov-15,1.5047,1.0735,1.0052,123.14,0.8668
6-Nov-15,1.5204,1.0883,0.9954,121.74,0.8703
5-Nov-15,1.5384,1.0863,0.9932,121.56,0.866
4-Nov-15,1.5418,1.0962,0.99,121.06,0.8697
3-Nov-15,1.5414,1.1013,0.9864,120.73,0.8821
2-Nov-15,1.5449,1.1013,0.9871,120.63,0.8842
30-Oct-15,1.5309,1.0975,0.9891,121.12,0.8809
29-Oct-15,1.526,1.0923,0.9937,121.08,0.8832
28-Oct-15,1.5297,1.105,0.9855,120.44,0.8964
27-Oct-15,1.5352,1.1055,0.9831,121.1,0.892
26-Oct-15,1.5307,1.1007,0.9774,121.41,0.8871
23-Oct-15,1.5392,1.1107,0.9731,120.69,0.8883
22-Oct-15,1.5416,1.1338,0.9595,119.9,0.8804
21-Oct-15,1.544,1.1344,0.9556,119.83,0.876
20-Oct-15,1.5463,1.1324,0.956,119.47,0.8833
19-Oct-15,1.5431,1.1349,0.9528,119.47,0.8786
16-Oct-15,1.5452,1.1382,0.9499,118.88,0.8807
15-Oct-15,1.5473,1.1473,0.95,118.81,0.8774
14-Oct-15,1.5245,1.1378,0.9574,119.73,0.8649
13-Oct-15,1.5347,1.1355,0.9623,120.04,0.8723
12-Oct-15,1.5318,1.1354,0.9605,120.24,0.8652
9-Oct-15,1.5346,1.1278,0.9655,119.93,0.8671
8-Oct-15,1.5314,1.1234,0.973,120,0.8623
7-Oct-15,1.5224,1.1269,0.966,120.2,0.8526
6-Oct-15,1.5143,1.1189,0.9747,120.46,0.8484
5-Oct-15,1.5177,1.1219,0.9702,119.97,0.8457
2-Oct-15,1.5126,1.1194,0.9767,119.92,0.8479
1-Oct-15,1.5127,1.1175,0.9725,119.85,0.8509
30-Sep-15,1.5147,1.1245,0.971,119.72,0.8509
29-Sep-15,1.5171,1.1243,0.9734,119.91,0.8474
28-Sep-15,1.5181,1.1193,0.9778,120.51,0.8511
25-Sep-15,1.524,1.1227,0.9745,120.06,0.8446
24-Sep-15,1.524,1.1184,0.9794,120.25,0.8348
23-Sep-15,1.5359,1.1119,0.9749,120.12,0.8346
22-Sep-15,1.5502,1.1186,0.9714,120.56,0.8368
21-Sep-15,1.5533,1.1281,0.9677,119.79,0.8453
18-Sep-15,1.5588,1.1435,0.959,119.98,0.8357
17-Sep-15,1.5488,1.1289,0.971,120.54,0.838
16-Sep-15,1.534,1.1266,0.9735,120.4,0.8412
15-Sep-15,1.5424,1.1313,0.9677,120.23,0.839
14-Sep-15,1.542,1.1335,0.9699,120.58,0.8356
11-Sep-15,1.544,1.1278,0.9731,120.6,0.833
10-Sep-15,1.5364,1.1205,0.9745,120.51,0.8463
9-Sep-15,1.5395,1.1199,0.9784,119.81,0.8369
8-Sep-15,1.5274,1.1169,0.9744,119.27,0.8323
7-Sep-15,1.5178,1.1157,0.9714,118.65,0.8333
4-Sep-15,1.5255,1.1123,0.9728,120.05,0.8425
3-Sep-15,1.5296,1.1224,0.9685,120.32,0.8414
2-Sep-15,1.53,1.1311,0.9581,119.37,0.8392
1-Sep-15,1.5342,1.1209,0.9669,121.2,0.8321
31-Aug-15,1.5393,1.1173,0.9621,121.65,0.8527
28-Aug-15,1.5399,1.1246,0.966,121,0.8534
27-Aug-15,1.5459,1.1312,0.9538,119.9,0.8551
26-Aug-15,1.5686,1.1515,0.9391,118.84,0.8624
25-Aug-15,1.5776,1.1616,0.9297,118.39,0.8603
24-Aug-15,1.5699,1.1361,0.9474,121.68,0.8802
21-Aug-15,1.5685,1.1242,0.9582,123.4,0.8672
20-Aug-15,1.5677,1.1117,0.9649,123.78,0.8657
19-Aug-15,1.5656,1.102,0.977,124.39,0.8615
18-Aug-15,1.5586,1.108,0.9791,124.37,0.8592
17-Aug-15,1.564,1.1105,0.9756,124.39,0.8542
14-Aug-15,1.5606,1.1148,0.9768,124.4,0.8579
13-Aug-15,1.5607,1.1156,0.9749,124.18,0.8586
12-Aug-15,1.5568,1.1039,0.9871,125.1,0.8567
11-Aug-15,1.5586,1.1019,0.9835,124.61,0.8597
10-Aug-15,1.549,1.0966,0.9805,124.13,0.8686
7-Aug-15,1.5508,1.0927,0.9813,124.74,0.8585
6-Aug-15,1.56,1.0907,0.9788,124.85,0.8572
5-Aug-15,1.5561,1.0881,0.9783,124.38,0.8622
4-Aug-15,1.5586,1.095,0.9688,124,0.8626
3-Aug-15,1.5623,1.0968,0.9655,124,0.8619
31-Jul-15,1.56,1.0933,0.969,124.15,0.857
30-Jul-15,1.5595,1.0985,0.9679,123.93,0.8619
29-Jul-15,1.5611,1.1059,0.9625,123.56,0.8636
28-Jul-15,1.5556,1.1087,0.9624,123.25,0.8605
27-Jul-15,1.5508,1.0971,0.9615,123.71,0.8552
24-Jul-15,1.5512,1.0981,0.9594,123.9,0.861
23-Jul-15,1.5614,1.0927,0.9594,123.94,0.8559
22-Jul-15,1.5557,1.0935,0.9585,123.85,0.8574
21-Jul-15,1.556,1.0824,0.9645,124.26,0.8517
20-Jul-15,1.5607,1.0831,0.9605,124.06,0.8448
17-Jul-15,1.5609,1.0873,0.9571,124.15,0.8427
16-Jul-15,1.5637,1.0946,0.9517,123.76,0.8506
15-Jul-15,1.5632,1.1009,0.9442,123.36,0.8543
14-Jul-15,1.5485,1.1001,0.9495,123.42,0.8523
13-Jul-15,1.5503,1.1105,0.9394,122,0.8517
10-Jul-15,1.5379,1.1035,0.9472,121.33,0.8562
9-Jul-15,1.5358,1.1075,0.9452,120.71,0.857
8-Jul-15,1.5461,1.101,0.946,122.52,0.8444
7-Jul-15,1.56,1.1054,0.9422,122.56,0.8457
6-Jul-15,1.5533,1.0991,0.9429,122.05,0.8412
3-Jul-15,1.5607,1.1084,0.9434,123.03,0.842
2-Jul-15,1.5613,1.1052,0.9482,123.16,0.8472
1-Jul-15,1.5708,1.1138,0.9354,122.46,0.8447
30-Jun-15,1.5737,1.1234,0.9249,122.53,0.8495
29-Jun-15,1.5692,1.103,0.9407,122.7,0.8375
26-Jun-15,1.5744,1.1205,0.9361,123.6,0.8507
25-Jun-15,1.5702,1.1203,0.9334,123.84,0.8527
24-Jun-15,1.5727,1.1169,0.9338,123.93,0.8438
23-Jun-15,1.5819,1.134,0.9219,123.35,0.8443
22-Jun-15,1.5867,1.1362,0.9165,122.81,0.8453
19-Jun-15,1.5879,1.1359,0.9212,122.95,0.8461
18-Jun-15,1.5831,1.1335,0.9227,123.42,0.8536
17-Jun-15,1.5646,1.1247,0.932,123.34,0.858
16-Jun-15,1.5599,1.1281,0.9291,123.41,0.8618
15-Jun-15,1.5561,1.1225,0.9289,123.34,0.8601
12-Jun-15,1.5512,1.1256,0.9336,123.39,0.8617
11-Jun-15,1.5526,1.1324,0.9319,122.67,0.883
10-Jun-15,1.5384,1.1283,0.9313,124.32,0.8796
9-Jun-15,1.5348,1.1291,0.9272,124.46,0.8862
8-Jun-15,1.5259,1.1112,0.9406,125.58,0.8753
5-Jun-15,1.536,1.1237,0.9335,124.35,0.8906
4-Jun-15,1.5339,1.1274,0.9342,124.24,0.8896
3-Jun-15,1.5342,1.1151,0.9334,124.11,0.8898
2-Jun-15,1.52,1.0925,0.946,124.76,0.8892
1-Jun-15,1.5291,1.0986,0.9398,124.1,0.8834
29-May-15,1.5314,1.0947,0.9431,123.95,0.8921
28-May-15,1.5354,1.0903,0.9493,123.61,0.9042
27-May-15,1.5383,1.0871,0.9532,123.05,0.8981
26-May-15,1.5465,1.0977,0.9446,121.55,0.8995
25-May-15,1.548,1.1003,0.9431,121.48,0.8982
22-May-15,1.566,1.1112,0.9367,121.02,0.8961
21-May-15,1.5531,1.1092,0.9366,121.31,0.8915
20-May-15,1.5507,1.1148,0.9371,120.68,0.8974
19-May-15,1.5647,1.1314,0.9262,119.98,0.8982
18-May-15,1.573,1.144,0.914,119.25,0.8939
15-May-15,1.5774,1.1408,0.9128,119.13,0.8979
14-May-15,1.5742,1.1357,0.9167,119.15,0.8944
13-May-15,1.5664,1.1212,0.9292,119.86,0.8835
12-May-15,1.5584,1.1154,0.934,120.07,0.8872
11-May-15,1.5444,1.1196,0.9313,119.65,0.9075
8-May-15,1.5244,1.1265,0.9219,119.72,0.903
7-May-15,1.5242,1.1346,0.9165,119.43,0.9024
6-May-15,1.5177,1.1184,0.9263,119.84,0.9112
5-May-15,1.5119,1.1145,0.9335,120.1,0.9109
4-May-15,1.5141,1.12,0.933,120.15,0.9158
1-May-15,1.5349,1.1221,0.9326,119.37,0.9195
30-Apr-15,1.5438,1.1128,0.9394,118.98,0.9228
29-Apr-15,1.5338,1.098,0.9553,118.82,0.9275
28-Apr-15,1.5237,1.0892,0.9544,119,0.9233
27-Apr-15,1.5167,1.087,0.9528,118.98,0.9265
24-Apr-15,1.5053,1.0823,0.9547,119.58,0.9215
23-Apr-15,1.5033,1.0724,0.9717,119.91,0.9371
22-Apr-15,1.4921,1.0735,0.9554,119.65,0.9409
21-Apr-15,1.4903,1.0737,0.9564,119.14,0.936
20-Apr-15,1.4957,1.082,0.9508,118.8,0.9453
17-Apr-15,1.4931,1.076,0.9557,118.99,0.9345
16-Apr-15,1.4838,1.0683,0.9642,119.15,0.932
15-Apr-15,1.4776,1.0653,0.9728,119.39,0.9385
14-Apr-15,1.467,1.0565,0.9777,120.1,0.9387
13-Apr-15,1.4632,1.06,0.98,120.19,0.9471
10-Apr-15,1.4709,1.0658,0.9773,120.59,0.9512
9-Apr-15,1.4865,1.078,0.9666,120.12,0.9463
8-Apr-15,1.4803,1.0814,0.9664,120.24,0.9363
7-Apr-15,1.4877,1.0919,0.959,119.52,0.9408
6-Apr-15,1.4919,1.0988,0.9503,118.93,0.9471
3-Apr-15,1.4825,1.0881,0.9597,119.71,0.9425
2-Apr-15,1.4821,1.0762,0.9668,119.76,0.9396
1-Apr-15,1.4815,1.0733,0.9722,120.1,0.9471
31-Mar-15,1.4809,1.0832,0.9667,120.06,0.9516
30-Mar-15,1.4877,1.0887,0.961,119.12,0.9533
27-Mar-15,1.4848,1.0884,0.9628,119.18,0.9481
26-Mar-15,1.4879,1.0968,0.9593,119.48,0.9516
25-Mar-15,1.4849,1.0923,0.9579,119.75,0.9558
24-Mar-15,1.495,1.0945,0.966,119.71,0.9582
23-Mar-15,1.4967,1.0836,0.9744,120.05,0.9481
20-Mar-15,1.4751,1.0659,0.9899,120.79,0.9423
19-Mar-15,1.4976,1.0865,0.9782,120.09,0.9391
18-Mar-15,1.4743,1.0596,1.0062,121.36,0.9342
17-Mar-15,1.4826,1.0566,1.0074,121.32,0.9407
16-Mar-15,1.4741,1.0492,1.0053,121.37,0.9352
13-Mar-15,1.4882,1.0635,1.0021,121.27,0.9368
12-Mar-15,1.4926,1.0546,1.0091,121.42,0.9292
11-Mar-15,1.5065,1.0697,0.9995,121.11,0.9225
10-Mar-15,1.5128,1.085,0.9855,121.15,0.9264
9-Mar-15,1.5038,1.083,0.9858,120.8,0.928
6-Mar-15,1.5238,1.1031,0.9744,120.12,0.9332
5-Mar-15,1.5263,1.1077,0.963,119.65,0.9425
4-Mar-15,1.536,1.1176,0.9609,119.72,0.9432
3-Mar-15,1.5361,1.1181,0.9588,120.12,0.9407
2-Mar-15,1.5435,1.1186,0.9539,119.55,0.9489
27-Feb-15,1.5403,1.1197,0.9526,119.41,0.9421
26-Feb-15,1.5527,1.1359,0.9482,118.86,0.9391
25-Feb-15,1.5451,1.1339,0.9504,118.96,0.9352
24-Feb-15,1.5454,1.1334,0.9494,118.81,0.9453
23-Feb-15,1.5393,1.1382,0.9383,119,0.9434
20-Feb-15,1.5411,1.1367,0.9492,118.93,0.9388
19-Feb-15,1.5432,1.1396,0.9421,118.78,0.9379
18-Feb-15,1.5352,1.141,0.9368,119.25,0.9332
17-Feb-15,1.536,1.1352,0.9322,118.46,0.9346
16-Feb-15,1.5397,1.1384,0.9312,118.74,0.9275
13-Feb-15,1.5382,1.1401,0.9307,119.1,0.9285
12-Feb-15,1.5232,1.1333,0.9292,120.45,0.9298
11-Feb-15,1.5249,1.1319,0.9265,119.41,0.931
10-Feb-15,1.5213,1.1325,0.9238,118.61,0.9236
9-Feb-15,1.5244,1.1314,0.9269,119.16,0.9187
6-Feb-15,1.5328,1.1475,0.9211,117.51,0.919
5-Feb-15,1.5177,1.1343,0.9261,117.24,0.9258
4-Feb-15,1.5166,1.148,0.9244,117.55,0.913
3-Feb-15,1.5038,1.1341,0.9277,117.6,0.9168
2-Feb-15,1.5084,1.1282,0.9211,117.45,0.9239
30-Jan-15,1.5065,1.1319,0.9236,118.29,0.9162
29-Jan-15,1.5133,1.1286,0.9044,117.53,0.9169
28-Jan-15,1.5196,1.138,0.9029,117.85,0.9233
27-Jan-15,1.5076,1.1236,0.9029,118.45,0.9257
26-Jan-15,1.4985,1.1184,0.8803,117.76,0.925
23-Jan-15,1.5008,1.1365,0.8712,118.48,0.9287
22-Jan-15,1.5141,1.1609,0.8599,117.93,0.9313
21-Jan-15,1.5143,1.155,0.8757,118.79,0.9248
20-Jan-15,1.511,1.1604,0.8794,117.55,0.9287
19-Jan-15,1.5167,1.1549,0.8583,117.6,0.9325
16-Jan-15,1.5182,1.163,0.8581,116.15,0.9353
15-Jan-15,1.5233,1.1787,1.0189,117.32,0.9215
14-Jan-15,1.5159,1.1772,1.0201,117.93,0.925
13-Jan-15,1.5169,1.1832,1.0145,118.33,0.9314
12-Jan-15,1.5183,1.1837,1.0141,118.5,0.9286
9-Jan-15,1.5087,1.1791,1.0181,119.66,0.9251
8-Jan-15,1.5108,1.1839,1.0143,119.23,0.919
7-Jan-15,1.515,1.1889,1.0101,118.4,0.918
6-Jan-15,1.5247,1.1932,1.0068,119.61,0.9038
5-Jan-15,1.5331,1.2001,1.0013,120.46,0.9059
2-Jan-15,1.5582,1.2103,0.9939,119.78,0.9057
1-Jan-15,1.5575,1.2098,0.9943,119.67,0.906
31-Dec-14,1.5557,1.2154,0.9886,119.46,0.9087
30-Dec-14,1.5513,1.215,0.9896,120.65,0.9058
29-Dec-14,1.5565,1.2181,0.9869,120.37,0.901
26-Dec-14,1.5537,1.2222,0.9843,120.08,0.8992
25-Dec-14,1.5556,1.2194,0.9859,120.49,0.8972
24-Dec-14,1.5521,1.2171,0.9879,120.69,0.8949
23-Dec-14,1.5588,1.2229,0.9837,120.05,0.8982
22-Dec-14,1.5618,1.2225,0.984,119.38,0.898
19-Dec-14,1.5668,1.2285,0.9798,118.83,0.8983
18-Dec-14,1.5573,1.2341,0.9732,118.62,0.8955
17-Dec-14,1.5748,1.251,0.9599,116.39,0.9062
16-Dec-14,1.5636,1.2435,0.9655,117.8,0.9037
15-Dec-14,1.5719,1.2461,0.9637,119.05,0.8988
12-Dec-14,1.5731,1.2411,0.9675,118.64,0.9003
11-Dec-14,1.5714,1.2446,0.9663,117.78,0.8968
10-Dec-14,1.5669,1.2373,0.9712,119.69,0.879
9-Dec-14,1.5652,1.2316,0.976,120.69,0.8783
8-Dec-14,1.5585,1.2277,0.9786,121.44,0.8751
5-Dec-14,1.5672,1.2379,0.9713,119.75,0.886
4-Dec-14,1.5685,1.2311,0.9774,119.79,0.8815
3-Dec-14,1.5636,1.2381,0.9721,119.2,0.8903
2-Dec-14,1.5728,1.2469,0.9642,118.39,0.8909
1-Dec-14,1.5648,1.2455,0.9657,118.68,0.8938
28-Nov-14,1.5733,1.2466,0.9639,117.7,0.8909
27-Nov-14,1.5791,1.2505,0.9611,117.72,0.8849
26-Nov-14,1.5708,1.2474,0.9642,117.98,0.8789
25-Nov-14,1.5707,1.2442,0.9663,118.25,0.8859
24-Nov-14,1.5657,1.2376,0.9706,117.75,0.8842
21-Nov-14,1.5691,1.2538,0.9582,118.18,0.8893
20-Nov-14,1.5681,1.2553,0.9565,117.94,0.89
19-Nov-14,1.5629,1.2536,0.9582,116.86,0.8946
18-Nov-14,1.5639,1.2449,0.9648,116.64,0.8938
17-Nov-14,1.5668,1.2525,0.9583,116.36,0.8926
14-Nov-14,1.5709,1.2475,0.9634,115.76,0.8954
13-Nov-14,1.5779,1.2438,0.9664,115.47,0.8913
12-Nov-14,1.5919,1.2475,0.9643,115.76,0.8845
11-Nov-14,1.5841,1.242,0.968,114.85,0.8815
10-Nov-14,1.5873,1.2451,0.9653,114.47,0.8779
7-Nov-14,1.583,1.2373,0.9732,115.2,0.8783
6-Nov-14,1.5975,1.2485,0.9639,114.64,0.8798
5-Nov-14,1.6001,1.2545,0.9597,113.58,0.891
4-Nov-14,1.5971,1.2481,0.9655,114.04,0.8766
3-Nov-14,1.5975,1.2515,0.9637,112.46,0.8736
31-Oct-14,1.5999,1.2612,0.9559,109.21,0.8772
30-Oct-14,1.6012,1.263,0.9546,108.87,0.8718
29-Oct-14,1.6132,1.2733,0.9471,108.14,0.884
28-Oct-14,1.612,1.2698,0.9493,107.81,0.8875
27-Oct-14,1.6097,1.2681,0.9501,108.12,0.8811
24-Oct-14,1.6028,1.2645,0.9539,108.26,0.878
23-Oct-14,1.6049,1.2648,0.9537,107.13,0.8908
22-Oct-14,1.6109,1.2715,0.9491,107,0.8928
21-Oct-14,1.6162,1.28,0.9424,106.94,0.8982
20-Oct-14,1.6094,1.2757,0.9463,106.96,0.8928
17-Oct-14,1.6087,1.2809,0.9426,106.3,0.895
16-Oct-14,1.6021,1.2835,0.9398,105.9,0.8987
15-Oct-14,1.5901,1.2658,0.9533,107.05,0.8855
14-Oct-14,1.6084,1.2751,0.9479,106.82,0.8833
13-Oct-14,1.6075,1.2636,0.9556,107.6,0.8706
10-Oct-14,1.6118,1.269,0.9543,107.83,0.8796
9-Oct-14,1.6168,1.2732,0.9518,108.06,0.8779
8-Oct-14,1.6094,1.2668,0.9567,108.03,0.8749
7-Oct-14,1.6081,1.2654,0.9577,108.78,0.8727
6-Oct-14,1.5957,1.2507,0.9681,109.75,0.8723
3-Oct-14,1.6143,1.2667,0.954,108.4,0.8814
2-Oct-14,1.6184,1.2621,0.9559,108.88,0.8688
1-Oct-14,1.6212,1.263,0.955,109.63,0.874
30-Sep-14,1.6239,1.2683,0.9511,109.48,0.8663
29-Sep-14,1.6244,1.2684,0.9503,109.16,0.8762
26-Sep-14,1.6317,1.275,0.9462,108.75,0.8799
25-Sep-14,1.6339,1.2779,0.9452,109.02,0.8926
24-Sep-14,1.6388,1.2845,0.9399,108.88,0.8917
23-Sep-14,1.636,1.2849,0.9398,108.81,0.8963
22-Sep-14,1.6287,1.2826,0.9408,109.04,0.89
19-Sep-14,1.6399,1.2922,0.9338,108.65,0.8913
18-Sep-14,1.6275,1.2864,0.941,108.37,0.8901
17-Sep-14,1.6276,1.2958,0.9325,107.13,0.8991
16-Sep-14,1.6231,1.2937,0.9351,107.16,0.9037
15-Sep-14,1.627,1.2975,0.9331,107.25,0.9021
12-Sep-14,1.6253,1.2924,0.9359,107.1,0.9027
11-Sep-14,1.6211,1.2916,0.9366,106.84,0.8988
10-Sep-14,1.6105,1.2935,0.9328,106.17,0.9054
9-Sep-14,1.6104,1.2896,0.9354,106.02,0.9074
8-Sep-14,1.62,1.2942,0.9314,105.07,0.9046
5-Sep-14,1.6331,1.2943,0.9316,105.24,0.9031
4-Sep-14,1.6459,1.3146,0.9175,104.78,0.9064
3-Sep-14,1.6469,1.313,0.9188,105.09,0.9083
2-Sep-14,1.6607,1.3128,0.9192,104.35,0.9104
1-Sep-14,1.6593,1.3137,0.9182,104.03,0.9085
29-Aug-14,1.6585,1.3178,0.9151,103.71,0.9101
28-Aug-14,1.6575,1.3192,0.9145,103.87,0.9095
27-Aug-14,1.654,1.3167,0.9172,104.07,0.9121
26-Aug-14,1.6577,1.3191,0.9152,104.04,0.916
25-Aug-14,1.6569,1.3218,0.9155,104.4,0.9196
22-Aug-14,1.6577,1.3281,0.9114,103.84,0.9193
21-Aug-14,1.6595,1.3259,0.9134,103.75,0.9177
20-Aug-14,1.6615,1.3318,0.9091,102.9,0.921
19-Aug-14,1.6728,1.3362,0.9063,102.56,0.9229
18-Aug-14,1.6721,1.3392,0.9031,102.2,0.9232
15-Aug-14,1.6685,1.3365,0.9065,102.43,0.9254
14-Aug-14,1.6688,1.3362,0.9072,102.43,0.9224
13-Aug-14,1.6811,1.3369,0.9076,102.25,0.9211
12-Aug-14,1.6786,1.3385,0.9062,102.17,0.9235
11-Aug-14,1.6782,1.34,0.9053,102.05,0.9276
8-Aug-14,1.683,1.3362,0.9088,102.09,0.926
7-Aug-14,1.685,1.3382,0.9074,102.09,0.9249
6-Aug-14,1.6885,1.3375,0.9088,102.57,0.9274
5-Aug-14,1.6862,1.3421,0.9066,102.56,0.9291
4-Aug-14,1.6819,1.3426,0.9055,102.57,0.9278
1-Aug-14,1.6885,1.339,0.9085,102.78,0.9267
31-Jul-14,1.6913,1.3395,0.9086,102.78,0.9256
30-Jul-14,1.6943,1.3408,0.9069,102.12,0.9223
29-Jul-14,1.6982,1.3439,0.9038,101.83,0.9225
28-Jul-14,1.6971,1.343,0.9043,101.74,0.9247
25-Jul-14,1.6985,1.3463,0.9024,101.81,0.921
24-Jul-14,1.7043,1.3462,0.9021,101.46,0.9332
23-Jul-14,1.7064,1.3464,0.9023,101.45,0.9302
22-Jul-14,1.7076,1.3523,0.8979,101.37,0.9329
21-Jul-14,1.7091,1.3526,0.8981,101.38,0.932
18-Jul-14,1.7099,1.3525,0.8971,101.17,0.9325
17-Jul-14,1.7136,1.3524,0.8982,101.65,0.9348
16-Jul-14,1.7141,1.3567,0.8956,101.66,0.943
15-Jul-14,1.7083,1.3619,0.8918,101.53,0.9427
14-Jul-14,1.7116,1.3601,0.8927,101.37,0.9456
