Episode,NumStateVars,TradeCost,TimeCost,EpsilonSteps,TrainAgent,TrainMarket,TrainDifference,Holds,Buys,Shorts,stdA,stdM,Strategy Wins (%)
771,3,0.001,0.0001,250,0.9939966874720079,0.980555496070412,0.013441191401595831,0,0,252,0.0014875443139222445,0.001486078224319495,23.0
772,3,0.001,0.0001,250,0.9912882720330365,0.9833724438484736,0.007915828184562934,0,0,252,0.0012888726526480998,0.0012860879041246564,24.0
773,3,0.001,0.0001,250,0.9722161725291179,1.0030457705799567,-0.030829598050838847,0,0,252,0.00037238520208279183,0.0003838519250850544,24.0
774,3,0.001,0.0001,250,0.9853661411091663,0.9894139473971418,-0.0040478062879755194,0,0,252,0.001063537865817073,0.0010613063229706868,24.0
775,3,0.001,0.0001,250,0.9600448427008372,1.0156145390147513,-0.05556969631391406,0,0,252,0.0008423263666122417,0.0008395889365622395,23.0
776,3,0.001,0.0001,250,0.946332797521742,1.0302463704355467,-0.08391357291380463,0,0,252,0.001007380457588191,0.0010062895313149964,23.0
777,3,0.001,0.0001,250,0.9870505596300685,0.9877483873760774,-0.0006978277460089055,0,0,252,0.0010253281860847633,0.0010196732874757201,23.0
778,3,0.001,0.0001,250,0.9779897092359563,0.9970722116555902,-0.01908250241963394,0,0,252,0.0005938822359860731,0.0005887910446043559,23.0
779,3,0.001,0.0001,250,0.9825595582232886,0.9920798454603996,-0.00952028723711107,0,0,252,0.0013304686408045889,0.0013291825406299468,23.0
780,3,0.001,0.0001,250,0.9808407734544585,0.9941241197183096,-0.013283346263851081,0,0,252,0.0007400791238244642,0.000738861177437402,23.0
781,3,0.001,0.0001,250,0.9586025522028042,1.0165909038465966,-0.057988351643792346,0,0,252,0.0016917714305863774,0.0016901887496504025,23.0
782,3,0.001,0.0001,250,0.9736997784916269,1.0011992804317416,-0.027499501940114635,0,0,252,0.0011839969447917148,0.0011823265551737438,23.0
783,3,0.001,0.0001,250,0.9785920423749109,0.9964861469003544,-0.01789410452544349,0,0,252,0.0004884701884546579,0.00048601606496522084,23.0
784,3,0.001,0.0001,250,0.9983858296043969,0.9762637268726209,0.02212210273177606,0,0,252,0.0014595020333701978,0.001459995713070082,23.0
785,3,0.001,0.0001,250,0.9768643836203387,0.9981631314235735,-0.02129874780323482,0,0,252,0.0007631323475630666,0.0007588483262648509,23.0
786,3,0.001,0.0001,250,0.9467003083119363,1.0298464786873704,-0.08314617037543415,0,0,252,0.0010088358675274813,0.0010064976743511453,23.0
787,3,0.001,0.0001,250,0.9586244542760332,1.017125921903986,-0.05850146762795294,0,0,252,0.0008243275866172187,0.000823459530191221,23.0
788,3,0.001,0.0001,250,0.9643759318812061,1.0111703421885028,-0.0467944103072967,0,0,252,0.0005019670845527823,0.0004992419752239702,23.0
789,3,0.001,0.0001,250,0.9728006549962923,1.0024130346580082,-0.029612379661715926,0,0,252,0.0005089073034042808,0.0005056702602266293,23.0
790,3,0.001,0.0001,250,0.9857836243214734,0.9889215015558458,-0.0031378772343724215,0,0,252,0.0011920517438398692,0.0011927500323711986,22.0
791,3,0.001,0.0001,250,0.949265773937126,1.027098016897956,-0.07783224296083002,0,0,252,0.0009391923118310728,0.0009402951230743035,22.0
792,3,0.001,0.0001,250,0.9516756665127044,1.0245251262322677,-0.07284945971956325,0,0,252,0.0008834863916161377,0.0008812697407558008,22.0
793,3,0.001,0.0001,250,0.9730616448968874,1.0021620033164702,-0.029100358419582806,0,0,252,0.0004365573776305686,0.00043069803062886774,22.0
794,3,0.001,0.0001,250,0.9607161503904312,1.014331136813973,-0.05361498642354168,0,0,252,0.0017180660418391817,0.0017206343774004355,22.0
795,3,0.001,0.0001,250,0.9622799719966597,1.0133795193764887,-0.051099547379829025,0,0,252,0.00047036569700592546,0.0004727569643316242,22.0
796,3,0.001,0.0001,250,0.9720529361522949,1.003194207836455,-0.031141271684160143,0,0,252,0.0004672663123463973,0.00046408936493066885,22.0
797,3,0.001,0.0001,250,1.015262654920569,0.9598264466525779,0.055436208267991116,0,0,252,0.0017277137375074907,0.0017270091315674655,23.0
798,3,0.001,0.0001,250,0.989985523128306,0.9848315572361631,0.005153965892142898,0,0,252,0.0009962527587208411,0.0009939673491135342,24.0
799,3,0.001,0.0001,250,0.9768635784712704,0.9981763188328455,-0.021312740361575155,0,0,252,0.0007482539165800779,0.0007363454954870849,23.0
800,3,0.001,0.0001,250,0.9746281687315156,1.0003861915080785,-0.025758022776562917,0,0,252,0.0009185140705667758,0.0009167772432500846,23.0
801,3,0.001,0.0001,250,0.9920737757459409,1.0172895362526244,-0.025215760506683504,0,252,0,0.0016903721857741347,0.001690153200262062,23.0
802,3,0.001,0.0001,250,0.971986443375024,1.0031087194219912,-0.031122276046967157,0,0,252,0.0009083960884116106,0.0009111244847635478,23.0
803,3,0.001,0.0001,250,0.9715306172578602,1.0035858063664584,-0.03205518910859828,0,0,252,0.0008951703211482875,0.0008940515074871975,22.0
804,3,0.001,0.0001,250,0.9723846449487081,1.0028499117378067,-0.030465266789098555,0,0,252,0.00047459772102975294,0.0004733808569640706,22.0
805,3,0.001,0.0001,250,0.9889332869400962,0.9852177658875001,0.0037155210525960936,0,0,252,0.00191161340665665,0.0019109641956499264,23.0
806,3,0.001,0.0001,250,0.9895824565275881,0.9851781225621905,0.004404333965397633,0,0,252,0.0011016917092577265,0.0010991357565029126,23.0
807,3,0.001,0.0001,250,0.9978962935966859,0.9766469377251668,0.021249355871519104,0,0,252,0.0015916615760025131,0.0015883821693050578,24.0
808,3,0.001,0.0001,250,0.9630824196897356,1.0125623342175045,-0.0494799145277689,0,0,252,0.00034323039386122085,0.00033972449902426295,24.0
809,3,0.001,0.0001,250,0.9947277347650819,0.9800978577096016,0.014629877055480356,0,0,252,0.0010715975723376763,0.0010694718403463602,24.0
810,3,0.001,0.0001,250,0.9921442028570394,0.9827575223493942,0.00938668050764524,0,0,252,0.0008450583722813468,0.0008426918300401146,25.0
811,3,0.001,0.0001,250,0.9756202218342156,0.9988406192457213,-0.023220397411505722,0,0,252,0.0017226632559219563,0.0017180532929219957,24.0
812,3,0.001,0.0001,250,0.9965330161237624,0.9784737482132572,0.018059267910505272,0,0,252,0.0007277778917575394,0.0007282820874001749,25.0
813,3,0.001,0.0001,250,0.9734236383065654,1.0015449128227745,-0.02812127451620905,0,0,252,0.0010750682862579687,0.0010741122494767681,25.0
814,3,0.001,0.0001,250,0.9742709018871215,1.0008833179103227,-0.02661241602320119,0,0,252,0.000571305675483643,0.0005690459467067643,25.0
815,3,0.001,0.0001,250,0.9890596633001125,0.9850928862709557,0.0039667770291568205,0,0,252,0.0019129815641015856,0.001910601973997869,26.0
816,3,0.001,0.0001,250,0.9894053756918703,0.9854088320618887,0.003996543629981586,0,0,252,0.0009961265878011534,0.0009943106026407643,27.0
817,3,0.001,0.0001,250,0.9927953307275378,0.9821522199618302,0.010643110765707564,0,0,252,0.0007426136742836616,0.0007443294968892432,28.0
818,3,0.001,0.0001,250,0.9797431130196457,0.9952424800491091,-0.015499367029463418,0,0,252,0.000732831479760612,0.0007273408488415349,28.0
819,3,0.001,0.0001,250,0.9815363833946007,0.9934156908162831,-0.011879307421682417,0,0,252,0.0007498901251815395,0.0007542232860095636,28.0
820,3,0.001,0.0001,250,0.9965070761109607,0.9783966244725733,0.018110451638387426,0,0,252,0.000976494099314979,0.0009728411588911199,29.0
821,3,0.001,0.0001,250,0.9401968777873575,1.036825882407472,-0.09662900462011459,0,0,252,0.0012518411985054782,0.0012480678287648149,29.0
822,3,0.001,0.0001,250,0.9659304967844053,1.0095757187132615,-0.043645221928856115,0,0,252,0.00035298539584857603,0.00034880901375262854,28.0
823,3,0.001,0.0001,250,0.9922887055597492,0.9822457327650815,0.010042972794667704,0,0,252,0.0014851134839781008,0.001483044838357674,29.0
824,3,0.001,0.0001,250,0.9728005329743538,1.0024132407901751,-0.02961270781582137,0,0,252,0.0005162880368981598,0.0005077350440445175,29.0
825,3,0.001,0.0001,250,0.9735357264217478,1.0015625000000004,-0.028026773578252562,0,0,252,0.0007953861620627443,0.0007920978673737573,28.0
826,3,0.001,0.0001,250,0.9925592412948141,0.9824531980461613,0.01010604324865283,0,0,252,0.0005308758495020667,0.0005286482374778407,28.0
827,3,0.001,0.0001,250,0.9825842804181542,0.9924473190068845,-0.009863038588730388,0,0,252,0.00045267083943688867,0.000445394953812881,27.0
828,3,0.001,0.0001,250,0.9669415531794189,1.0077893259063018,-0.04084777272688289,0,0,252,0.0017334279340914603,0.0017317799491603028,27.0
829,3,0.001,0.0001,250,0.9790466106229446,0.9955849389815917,-0.016538328358647103,0,0,252,0.001408846637378797,0.0014086398872537884,27.0
830,3,0.001,0.0001,250,0.982857388958298,0.9921224637526875,-0.009265074794389538,0,0,252,0.000632314234365908,0.000627913810476454,27.0
831,3,0.001,0.0001,250,0.9619205682769232,1.0136284683561223,-0.05170790007919912,0,0,252,0.0008582250596378662,0.0008541741175774485,27.0
832,3,0.001,0.0001,250,0.9734970511049729,1.0016023144542119,-0.028105263349239018,0,0,252,0.0007939146900786309,0.0007918259227693712,26.0
833,3,0.001,0.0001,250,0.9665289236467097,1.0089389067524113,-0.04240998310570154,0,0,252,0.0004256304986206226,0.00041412068307172605,25.0
834,3,0.001,0.0001,250,0.9750679175467176,1.0001046813499714,-0.025036763803253814,0,0,252,0.0004165319156293207,0.0004097765869306785,24.0
835,3,0.001,0.0001,250,0.9684168361873878,1.0068947051342134,-0.03847786894682559,0,0,252,0.0007011003830653745,0.0006926723036754202,23.0
836,3,0.001,0.0001,250,0.9616050059421618,1.01397166796234,-0.052366662020178256,0,0,252,0.0008296712502796632,0.0008289982979288746,23.0
837,3,0.001,0.0001,250,0.9385800282694433,1.0385464859461093,-0.09996645767666601,0,0,252,0.001348498477844433,0.0013443274638156224,23.0
838,3,0.001,0.0001,250,0.9655486232042932,1.0098386715645205,-0.04429004836022721,0,0,252,0.0008135273933539617,0.0008106932810610814,23.0
839,3,0.001,0.0001,250,0.9542578047730904,1.0218066519994813,-0.06754884722639087,0,0,252,0.0007566018622753209,0.0007556006861333212,23.0
840,3,0.001,0.0001,250,0.9785201469150385,0.9965030491705407,-0.017982902255502142,0,0,252,0.0006835525600363104,0.000679015037015041,22.0
841,3,0.001,0.0001,250,0.9664862459396296,1.008618426808995,-0.04213218086936543,0,0,252,0.0012692113034808513,0.0012667577447725315,22.0
842,3,0.001,0.0001,250,0.9613131442428005,1.0139306885544903,-0.05261754431168986,0,0,252,0.0014383867532040547,0.001434301792503884,22.0
843,3,0.001,0.0001,250,0.9889698268059409,0.9852369145378861,0.0037329122680548332,0,0,252,0.0018530519591590886,0.0018515966241388878,23.0
844,3,0.001,0.0001,250,0.9770493250843219,0.9979695648456888,-0.02092023976136692,0,0,252,0.0007727696739380111,0.0007792765713184488,23.0
845,3,0.001,0.0001,250,0.9912217946827162,0.9829418027773372,0.00827999190537898,0,0,252,0.0019155686568967701,0.0019130918206309692,24.0
846,3,0.001,0.0001,250,0.9577700383528754,1.0180529553356537,-0.06028291698277821,0,0,252,0.0007785200426292391,0.0007750513507823478,24.0
847,3,0.001,0.0001,250,0.9516289841026392,1.021125842208216,-0.06949685810557671,0,1,251,0.0008956003479706987,0.0008779424085498475,24.0
848,3,0.001,0.0001,250,0.9755906803994344,0.9994537787585488,-0.023863098359114376,0,0,252,0.0007959726993194529,0.0007911049351536038,24.0
849,3,0.001,0.0001,250,0.958602815608384,1.0166392016845156,-0.058036386076131596,0,0,252,0.0016337915281645222,0.0016330074445855063,23.0
850,3,0.001,0.0001,250,0.9815918446644677,0.9933700932125491,-0.011778248548081405,0,0,252,0.0007231680785763373,0.0007207136555179488,23.0
851,3,0.001,0.0001,250,0.9743306108836581,1.0008590525279202,-0.026528441644262046,0,0,252,0.0004234520628643074,0.000420571451553748,22.0
852,3,0.001,0.0001,250,0.9783560614330921,0.996643922387928,-0.01828786095483592,0,0,252,0.000751788783773297,0.0007525399118508317,21.0
853,3,0.001,0.0001,250,1.0040250077975552,0.9708055184690677,0.033219489328487506,0,0,252,0.0014241651070468187,0.0014231374468720009,22.0
854,3,0.001,0.0001,250,0.9765283937070662,0.998529662461643,-0.022001268754576753,0,0,252,0.0006969537441456794,0.0006950607007076306,22.0
855,3,0.001,0.0001,250,0.9741093473199686,1.0010898268851904,-0.02698047956522187,0,0,252,0.00040399592504566055,0.0004092556674631673,22.0
856,3,0.001,0.0001,250,0.9857762510082806,0.9891099847274188,-0.0033337337191382543,0,0,252,0.000835357393141076,0.0008332542007713116,22.0
857,3,0.001,0.0001,250,0.9861034055612752,0.9886521136521148,-0.0025487080908396242,0,0,252,0.001107017058054632,0.0011031918789214312,22.0
858,3,0.001,0.0001,250,0.9775464507784671,0.9974937875666378,-0.019947336788170622,0,0,252,0.0006860622727245765,0.0006930958495269511,22.0
859,3,0.001,0.0001,250,0.959264361026692,1.0165972458347485,-0.05733288480805654,0,0,252,0.00030947433350509725,0.0003060138596872228,22.0
860,3,0.001,0.0001,250,0.9624678974851529,1.0132005459353408,-0.05073264845018788,0,0,252,0.00038699550170015164,0.00038391584406718504,22.0
861,3,0.001,0.0001,250,0.9518780946383534,1.024272727272728,-0.07239463263437451,0,0,252,0.0009565597984471385,0.0009543108060605654,22.0
862,3,0.001,0.0001,250,0.9603712993613769,1.0154134777325354,-0.055042178371158546,0,0,252,0.0003872667963660225,0.00037789798484277393,21.0
863,3,0.001,0.0001,250,0.946332797521742,1.0302463704355467,-0.08391357291380463,0,0,252,0.001007380457588191,0.0010062895313149964,20.0
864,3,0.001,0.0001,250,0.9937244183559913,0.9810932394007551,0.012631178955236244,0,0,252,0.0010630325744581098,0.0010592781016518454,21.0
865,3,0.001,0.0001,250,0.9799386775428703,0.9949337323642593,-0.014995054821388965,0,0,252,0.000983126950631233,0.0009842090167432203,21.0
866,3,0.001,0.0001,250,0.9767431603983157,0.9983892224337375,-0.021646062035421854,0,0,252,0.00041736326903117643,0.0004111084561556752,21.0
867,3,0.001,0.0001,250,0.9952708669479681,0.97921673053192,0.016054136416048026,0,0,252,0.0015978854302904663,0.0015958793310399575,22.0
868,3,0.001,0.0001,250,0.9639810562788075,1.0115516502357482,-0.04757059395694074,0,0,252,0.0006178875325109603,0.0006148133119698591,22.0
869,3,0.001,0.0001,250,0.9613826940347946,1.0142787024229185,-0.052896008388123916,0,0,252,0.0006356234605358784,0.0006350447481125481,22.0
870,3,0.001,0.0001,250,0.9741837938036143,1.0009039199259226,-0.02672012612230834,0,0,252,0.000773092766163795,0.0007730681133146224,22.0
871,3,0.001,0.0001,250,0.9736327489664637,1.0015921565341288,-0.02795940756766513,0,0,252,0.0003432621160022413,0.00033797291018786076,21.0
872,3,0.001,0.0001,250,0.9623679378131941,1.0133068901541793,-0.05093895234098522,0,0,252,0.0003838921329685736,0.0003781922100330937,20.0
873,3,0.001,0.0001,250,0.9918796480508686,0.9830461662665434,0.008833481784325192,0,0,252,0.0007795055530070777,0.0007766524594245366,21.0
874,3,0.001,0.0001,250,0.9709024816187624,0.9955822744455051,-0.024679792826742708,0,252,0,0.0016924161028087858,0.0016926536435979045,21.0
875,3,0.001,0.0001,250,0.9928595930647756,0.9821181773723714,0.010741415692404166,0,0,252,0.0006618840347870859,0.0006576954683415965,22.0
876,3,0.001,0.0001,250,0.9954110800850317,0.9795454545454538,0.01586562553957782,0,0,252,0.0008131777367959455,0.0008099145656085348,23.0
877,3,0.001,0.0001,250,0.9530910048092412,1.0228948816730883,-0.06980387686384704,0,0,252,0.0010974098028155212,0.001095673075218029,23.0
878,3,0.001,0.0001,250,0.9525096820143147,1.0235951991271148,-0.07108551711280009,0,0,252,0.0009516842573438448,0.0009517951011862809,23.0
879,3,0.001,0.0001,250,0.9786696083068324,0.9962580452028141,-0.017588436895981774,0,0,252,0.0009149860108409839,0.0009115101396870702,23.0
880,3,0.001,0.0001,250,0.9740605114591407,1.0011522426832595,-0.027091731224118787,0,0,252,0.00034282107152443095,0.0003386087578174596,23.0
881,3,0.001,0.0001,250,0.9545271881975564,1.0210652746338982,-0.06653808643634174,0,0,252,0.0015294301659537922,0.001527180141624946,23.0
882,3,0.001,0.0001,250,0.9758260654768202,0.9992189243472429,-0.02339285887042275,0,0,252,0.000776415385225605,0.0007743379837814229,23.0
883,3,0.001,0.0001,250,0.9745709413005702,1.0006277332552167,-0.026056791954646497,0,0,252,0.00035348094014333496,0.0003422682655400789,23.0
884,3,0.001,0.0001,250,0.9981058395598469,0.9761764838840906,0.021929355675756268,0,0,252,0.0018967867144875916,0.001897333055364564,23.0
885,3,0.001,0.0001,250,0.9630167763732027,1.0125645918651804,-0.04954781549197773,0,0,252,0.0006163966734230585,0.0006139593273978356,23.0
886,3,0.001,0.0001,250,0.9902889227087185,0.9844814284139759,0.005807494294742588,0,0,252,0.0010884379981945611,0.0010877016355526719,24.0
887,3,0.001,0.0001,250,0.9775900925715736,0.9975063938618917,-0.019916301290318073,0,0,252,0.0004927404920870502,0.000490028797394005,24.0
888,3,0.001,0.0001,250,1.0022695336271545,0.9728079442214229,0.029461589405731625,0,0,252,0.0008941777379710154,0.0008912749373721668,25.0
889,3,0.001,0.0001,250,0.9897019910101271,0.9850752772512364,0.004626713758890677,0,0,252,0.0010703339884054848,0.0010689299185500125,26.0
890,3,0.001,0.0001,250,0.9729383195980837,1.002124691490503,-0.02918637189241935,0,0,252,0.0009161294554835951,0.0009142479994492676,26.0
891,3,0.001,0.0001,250,0.9826359537452853,0.9921714410671337,-0.00953548732184839,0,0,252,0.0010450345709713939,0.0010471137393594939,26.0
892,3,0.001,0.0001,250,0.9554795234542967,1.020577388875554,-0.0650978654212574,0,0,252,0.0005211817142110246,0.0005240149736190359,26.0
893,3,0.001,0.0001,250,0.9674977688038057,1.0079252699875318,-0.04042750118372618,0,0,252,0.0004324665948053255,0.0004267259475984063,26.0
894,3,0.001,0.0001,250,0.9642401880963716,1.0113123173647398,-0.047072129268368235,0,0,252,0.0005067587543020756,0.0005010853723139072,26.0
895,3,0.001,0.0001,250,0.9484153551211966,1.0280180931887042,-0.07960273806750762,0,0,252,0.0009404885404193115,0.0009412794062074693,26.0
896,3,0.001,0.0001,250,0.9728901134962944,1.002318409018398,-0.029428295522103687,0,0,252,0.000515511091740347,0.0005167227900705705,26.0
897,3,0.001,0.0001,250,0.9694037150782734,0.9940455584019916,-0.024641843323718216,0,252,0,0.0015666450278098393,0.0015653595727554356,25.0
898,3,0.001,0.0001,250,0.9612540617578038,1.0142813602124767,-0.05302729845467291,0,0,252,0.0009633048715737209,0.0009689778813382132,24.0
899,3,0.001,0.0001,250,0.9932680448904532,0.9816784112748257,0.011589633615627482,0,0,252,0.000759965409532478,0.0007606117987772211,25.0
900,3,0.001,0.0001,250,0.9915599573482647,0.9834271485069787,0.008132808841286088,0,0,252,0.0005931897737926498,0.0005878089867061999,26.0
901,3,0.001,0.0001,250,0.9932855570903149,0.9815654341146898,0.01172012297562508,0,0,252,0.0009834947443311745,0.0009817546343351355,27.0
902,3,0.001,0.0001,250,0.9795646760563661,1.0044637694567136,-0.02489909340034746,0,252,0,0.0018051668462342075,0.0018015984753107792,27.0
903,3,0.001,0.0001,250,1.0020943458293055,0.9728248763754618,0.029269469453843677,0,0,252,0.0011923361762132157,0.001191066299343974,28.0
904,3,0.001,0.0001,250,0.9906660429316652,0.9843369446544041,0.006329098277261025,0,0,252,0.0005221094174328401,0.0005104656871174851,29.0
905,3,0.001,0.0001,250,0.9640368995172707,1.0115255287142735,-0.04748862919700281,0,0,252,0.0005051592886342155,0.000500735340055016,28.0
906,3,0.001,0.0001,250,0.972990173300772,1.0021744746813661,-0.029184301380594135,0,0,252,0.0006541390623611744,0.0006544315687348909,27.0
907,3,0.001,0.0001,250,0.9702162000663174,1.0049793993874907,-0.03476319932117333,0,0,252,0.0008160066862981695,0.0008152846618479654,26.0
908,3,0.001,0.0001,250,0.9929898406232643,0.9816962789138443,0.011293561709420086,0,0,252,0.0012746309673753965,0.0012718585449819498,27.0
909,3,0.001,0.0001,250,0.9639685112287915,1.01138250990987,-0.04741399868107865,0,0,252,0.0010465949252069253,0.001045596380975665,26.0
910,3,0.001,0.0001,250,0.9768059488497146,0.9980767152890294,-0.021270766439314803,0,0,252,0.0010778629248637407,0.001075281188623223,25.0
911,3,0.001,0.0001,250,0.9986022685027559,1.02398326854441,-0.025381000041654,0,252,0,0.0009571188248755235,0.0009541599606959168,25.0
912,3,0.001,0.0001,250,0.9807936379301269,0.9942595917004136,-0.013465953770286698,0,0,252,0.00045089698842589647,0.00044348096723384906,24.0
913,3,0.001,0.0001,250,0.9727119283706723,1.0025225452481534,-0.0298106168774811,0,0,252,0.0004336231437400735,0.00042912901558296286,24.0
914,3,0.001,0.0001,250,0.9766659086015079,0.9984481292516996,-0.02178222065019164,0,0,252,0.0005021240934362891,0.0004984277078829462,24.0
915,3,0.001,0.0001,250,0.9792979715770274,0.9956664271600505,-0.016368455583023134,0,0,252,0.0008013835976556421,0.0008004062178724306,23.0
916,3,0.001,0.0001,250,0.9724416306825816,1.0027717117419794,-0.03033008105939783,0,0,252,0.0005561550817026834,0.0005495462810283575,22.0
917,3,0.001,0.0001,250,0.9676254413009597,1.007765968641481,-0.040140527340521315,0,0,252,0.0005374283118482821,0.0005343673648803044,21.0
918,3,0.001,0.0001,250,0.9788519956402957,0.9959688903494365,-0.017116894709140795,0,0,252,0.0011203811987165987,0.0011161103569523713,21.0
919,3,0.001,0.0001,250,0.9727066049733685,1.0025404157043887,-0.029833810731020205,0,0,252,0.0003714006779517485,0.00036757048332475967,21.0
920,3,0.001,0.0001,250,0.9855454854466139,0.989240561136128,-0.0036950756895141046,0,0,252,0.0010487323403736118,0.0010513121773545867,20.0
921,3,0.001,0.0001,250,0.9865134782198249,0.9883954718300617,-0.0018819936102367762,0,0,252,0.0007815165921589017,0.0007745468373970144,20.0
922,3,0.001,0.0001,250,0.9727036599781507,1.002202210932561,-0.02949855095441034,0,0,252,0.0012190105690042738,0.0012205845691294025,20.0
923,3,0.001,0.0001,250,0.9639799806250768,1.011421264791296,-0.047441284166219067,0,0,252,0.0009494145454351787,0.000945943508882999,19.0
924,3,0.001,0.0001,250,0.9540460165166719,1.0219717817673541,-0.06792576525068228,0,0,252,0.0009001719079628977,0.0009008936765787821,19.0
925,3,0.001,0.0001,250,0.9839930188211917,0.9907694999781265,-0.006776481156934744,0,0,252,0.001114448752621198,0.001109601048716805,19.0
926,3,0.001,0.0001,250,0.9772613717887876,1.0021021506618322,-0.02484077887304459,0,252,0,0.0017208191542372436,0.0017265661165890658,18.0
927,3,0.001,0.0001,250,0.9899287980515377,0.9846542737623876,0.005274524289150095,0,0,252,0.0013910665064088736,0.0013891872456381058,19.0
928,3,0.001,0.0001,250,0.9783621277609683,0.9965517979910491,-0.01818967023008078,0,0,252,0.0009525407096805603,0.00095320821579851,19.0
929,3,0.001,0.0001,250,0.9888239725926476,0.9860759493670878,0.0027480232255598924,0,0,252,0.0007991747542310247,0.0007973108691134236,20.0
930,3,0.001,0.0001,250,0.9724471329482993,1.002731269707334,-0.03028413675903474,0,0,252,0.0006711607880817538,0.0006642044517869602,20.0
931,3,0.001,0.0001,250,0.9835963363431076,0.9913713735146134,-0.007775037171505739,0,0,252,0.0006465396610358787,0.0006461121636460066,20.0
932,3,0.001,0.0001,250,0.9720341901673274,1.0028612615760937,-0.030827071408766282,0,0,252,0.0012810775416390485,0.001290221859614774,20.0
933,3,0.001,0.0001,250,0.9441931801896379,1.0325777473679565,-0.08838456717831855,0,0,252,0.0010110203669104353,0.0010116732994716888,20.0
934,3,0.001,0.0001,250,0.9585520756084369,1.0173305350613393,-0.05877845945290239,0,0,252,0.0004294928627004243,0.0004236042474585839,20.0
935,3,0.001,0.0001,250,0.9938089482897745,0.9809629003963349,0.012846047893439572,0,0,252,0.0011458876730757195,0.00114452313497892,21.0
936,3,0.001,0.0001,250,0.9723457878570569,1.0028999516674728,-0.03055416381041587,0,0,252,0.0004342315595506969,0.00042940838745453796,21.0
937,3,0.001,0.0001,250,0.962527693911968,1.0131174509719052,-0.05058975705993718,0,0,252,0.0004824948338478137,0.00047632824935697353,21.0
938,3,0.001,0.0001,250,0.9897493975507614,0.9850123642619099,0.004737033288851555,0,0,252,0.0010987470727434007,0.0010983499163943174,22.0
939,3,0.001,0.0001,250,0.9736133637718093,1.0007352434345047,-0.027121879662695414,0,0,252,0.0019040443977963732,0.001899248931719322,22.0
940,3,0.001,0.0001,250,0.9615823440638216,1.0141337483212156,-0.05255140425739402,0,0,252,0.0003849228464364694,0.00038245560927018896,22.0
941,3,0.001,0.0001,250,0.9981225038100587,0.9766979255470299,0.021424578263028793,0,0,252,0.0011927094999569928,0.0011893232168811631,23.0
942,3,0.001,0.0001,250,0.9822115274131186,0.9928236153124017,-0.01061208789928314,0,0,252,0.000449859933328882,0.00044589300664361995,23.0
943,3,0.001,0.0001,250,1.005522968264729,1.03107915652134,-0.02555618825661088,0,252,0,0.0009697623354685011,0.0009628414216247277,22.0
944,3,0.001,0.0001,250,1.0208127057342828,1.0467559265598982,-0.0259432208256154,0,252,0,0.0013246710377844888,0.001321078755392113,22.0
945,3,0.001,0.0001,250,0.9596790102060738,1.0160313580410032,-0.05635234783492937,0,0,252,0.000769373016319818,0.0007671763102000891,21.0
946,3,0.001,0.0001,250,0.9807948198376601,0.9942583931852347,-0.013463573347574531,0,0,252,0.00044471716416979285,0.0004425996069890972,21.0
947,3,0.001,0.0001,250,0.9723565252694385,1.002876036527764,-0.030519511258325527,0,0,252,0.0004873972921655144,0.00048495724375218884,21.0
948,3,0.001,0.0001,250,0.9723281501487822,1.0029202907685193,-0.03059214061973714,0,0,252,0.00042453157029129446,0.00041941964469168977,21.0
949,3,0.001,0.0001,250,0.9886261006364114,1.0137545867854403,-0.02512848614902885,0,252,0,0.0017595307347175728,0.0017608895925524855,21.0
950,3,0.001,0.0001,250,0.9902306949089112,0.9844822242883072,0.005748470620604018,0,0,252,0.001189552063829045,0.0011887499013820333,22.0
951,3,0.001,0.0001,250,0.9627695362357385,1.012823536980252,-0.050054000744513605,0,0,252,0.0006179684386721553,0.0006232915855411308,22.0
952,3,0.001,0.0001,250,0.9716080223762557,1.003547127718906,-0.03193910534265043,0,0,252,0.0008003360510466115,0.0007976019895355224,22.0
953,3,0.001,0.0001,250,0.959696268765791,1.016069605362454,-0.056373336596663104,0,0,252,0.0006080982829507473,0.0006066156306168556,21.0
954,3,0.001,0.0001,250,0.9935359481458104,0.9812629354000628,0.012273012745747547,0,0,252,0.0010922406426625419,0.0010895959080446187,22.0
955,3,0.001,0.0001,250,0.9697424377973305,0.9943928669914518,-0.024650429194121304,0,252,0,0.0018158412452739215,0.0018125694301958442,22.0
956,3,0.001,0.0001,250,0.9594465856276847,1.0164052870925224,-0.056958701464837724,0,0,252,0.0003208986534706449,0.00034552123808036304,22.0
957,3,0.001,0.0001,250,0.9664089252075211,1.0089613213556186,-0.04255239614809747,0,0,252,0.000770904597685579,0.0007621431758511524,22.0
958,3,0.001,0.0001,250,0.9608275308160733,1.0149304666837315,-0.05410293586765824,0,0,252,0.0003824417955466813,0.00038217740000417533,22.0
959,3,0.001,0.0001,250,0.9720529361522949,1.003194207836455,-0.031141271684160143,0,0,252,0.0004672663123463973,0.00046408936493066885,22.0
960,3,0.001,0.0001,250,0.9859691639442033,0.9884357363433061,-0.002466572399102751,0,0,252,0.0016201985055719328,0.0016197192945810973,22.0
961,3,0.001,0.0001,250,0.9849053185133663,0.989849599441182,-0.004944280927815736,0,0,252,0.0011131767319882127,0.0011115398498174043,22.0
962,3,0.001,0.0001,250,0.9979971780698117,0.9766851493085696,0.021312028761242052,0,0,252,0.0014026489325070508,0.0014010450038727676,23.0
